user_id,shop_id,time_stamp,longitude,latitude,wifi_id1,wifi_strong1,con_sta1,wifi_id2,wifi_strong2,con_sta2,wifi_id3,wifi_strong3,con_sta3,wifi_id4,wifi_strong4,con_sta4,wifi_id5,wifi_strong5,con_sta5,wifi_id6,wifi_strong6,con_sta6,wifi_id7,wifi_strong7,con_sta7,wifi_id8,wifi_strong8,con_sta8,wifi_id9,wifi_strong9,con_sta9,wifi_id10,wifi_strong10,con_sta10
u_18171,s_288430,2017/8/11 15:30,122.310365,32.087681,b_41870824,-84,FALSE,b_51825273,-76,FALSE,b_41870823,-68,FALSE,b_30838964,-84,FALSE,b_28120768,-57,FALSE,b_55240845,-83,FALSE,b_37164293,-70,FALSE,b_30801729,-66,FALSE,b_30838965,-75,FALSE,b_30801728,-75,"false
"
u_18405,s_352300,2017/8/18 19:40,119.874656,32.754727,b_14627992,-81,FALSE,b_20956658,-84,FALSE,b_20956637,-72,FALSE,b_2680715,-60,FALSE,b_14627995,-89,FALSE,b_20956655,-79,FALSE,b_20956657,-56,"false
",,,,,,,,,
u_18548,s_384679,2017/8/15 16:30,119.630188,26.744392,b_11572565,-70,FALSE,b_4940972,-72,FALSE,b_4937533,-66,FALSE,b_7465507,-73,FALSE,b_11573003,-65,FALSE,b_6223174,-82,FALSE,b_7035474,-79,FALSE,b_29147034,-53,FALSE,b_6219297,-65,FALSE,b_7034686,-65,"false
"
u_18634,s_3001995,2017/8/13 19:50,106.962011,29.797997,b_26256520,-42,FALSE,b_56320464,-40,FALSE,b_22870713,-61,FALSE,b_22870709,-64,FALSE,b_56323049,-58,TRUE,b_56323062,-69,FALSE,b_56322358,-50,FALSE,b_56322417,-66,FALSE,b_47242009,-55,FALSE,b_26256519,-43,"false
"
u_18634,s_264980,2017/8/13 20:10,106.962044,29.797955,b_26256520,-41,FALSE,b_22870704,-85,FALSE,b_56323049,-54,TRUE,b_56320464,-53,FALSE,b_56322417,-65,FALSE,b_26256519,-43,FALSE,b_22870710,-69,FALSE,b_13423364,-68,FALSE,b_22870707,-60,FALSE,b_22870709,-48,"false
"
u_18843,s_3490166,2017/8/30 12:20,116.444576,29.228614,b_25295353,-76,FALSE,b_29801098,-60,FALSE,b_6105541,-84,FALSE,b_53227598,-69,FALSE,b_32355491,-68,FALSE,b_29801097,-61,FALSE,b_29801082,-70,TRUE,b_25295313,-70,FALSE,b_14843419,-71,FALSE,b_28096265,-67,"false
"
u_18843,s_3788705,2017/8/30 12:40,116.443392,29.229282,b_25295419,-74,FALSE,b_8213086,-83,FALSE,b_52059348,-65,FALSE,b_25295407,-70,FALSE,b_36693099,-88,FALSE,b_25295344,-85,FALSE,b_25295393,-75,FALSE,b_837646,-76,FALSE,b_8172404,-76,FALSE,b_49740137,-84,"false
"
u_19012,s_411043,2017/8/23 13:00,114.641393,35.239254,b_19259654,-66,FALSE,b_1652351,-48,FALSE,b_10422536,-75,FALSE,b_55145296,-76,FALSE,b_53562471,-68,FALSE,b_1619421,-50,FALSE,b_43421353,-53,FALSE,b_29461763,-74,FALSE,b_9865783,-58,FALSE,b_47749068,-66,"false
"
u_19012,s_411043,2017/8/9 19:40,114.641399,35.239271,b_1619421,-49,FALSE,b_47749068,-65,FALSE,b_43421353,-47,FALSE,b_43421351,-47,FALSE,b_43421349,-49,FALSE,b_43421350,-47,FALSE,b_9865783,-54,FALSE,b_21638525,-56,FALSE,b_55145296,-74,FALSE,b_1652351,-44,"false
"
u_19012,s_411043,2017/8/9 19:40,114.641407,35.239278,b_43421351,-48,FALSE,b_47749068,-66,FALSE,b_1619421,-50,FALSE,b_43421353,-47,FALSE,b_1652351,-43,FALSE,b_55145296,-68,FALSE,b_43421349,-49,FALSE,b_43421350,-47,FALSE,b_21638525,-54,FALSE,b_9865783,-51,"false
"
u_19204,s_3914509,2017/8/23 18:20,122.180281,32.181816,b_26427950,-85,FALSE,b_43457237,-66,FALSE,b_43457236,-72,FALSE,b_38396385,-30,TRUE,b_21014800,-82,FALSE,b_8449586,-86,FALSE,b_43457322,-82,FALSE,b_43457238,-72,FALSE,b_55056251,-86,FALSE,b_26403534,-77,"false
"
u_19231,s_236786,2017/8/6 18:40,109.093177,34.396353,b_15016923,-64,FALSE,b_29876468,-66,FALSE,b_30176585,-74,FALSE,b_23452493,-82,FALSE,b_36689502,-50,FALSE,b_30176819,-34,TRUE,b_56265628,-64,FALSE,b_30176820,-43,FALSE,b_1077071,-72,FALSE,b_30176920,-72,"false
"
u_19308,s_75197,2017/8/28 20:00,118.192148,32.856798,b_339585,-54,FALSE,b_52826599,-35,FALSE,b_26162101,-48,FALSE,b_1814928,-49,FALSE,b_22933608,-65,FALSE,b_20111831,-41,FALSE,b_34557250,-71,FALSE,b_56774093,-41,TRUE,b_15726606,-68,"false
",,,
u_19308,s_3873796,2017/8/28 20:30,118.192026,32.856082,b_9557539,-64,FALSE,b_36847818,-69,FALSE,b_20537424,-47,FALSE,b_25315053,-70,FALSE,b_20537427,-48,TRUE,b_18762872,-65,FALSE,b_25315082,-61,FALSE,b_20537339,-44,"false
",,,,,,
u_19348,s_391549,2017/8/5 12:30,121.955476,39.588356,b_52462609,-45,FALSE,b_14062030,-66,FALSE,b_53681568,-53,FALSE,b_8673576,-63,FALSE,b_8673835,-73,FALSE,b_1579333,-69,FALSE,b_11288686,-53,FALSE,b_8673710,-46,FALSE,b_9115426,-67,FALSE,b_11502376,-74,"false
"
u_19595,s_47109,2017/8/27 13:20,122.255202,31.35178,b_21685980,-88,FALSE,b_21685979,-89,FALSE,b_48516397,-50,TRUE,b_1088330,-89,FALSE,b_1084065,-67,FALSE,b_1084066,-66,FALSE,b_26471530,-84,FALSE,b_1084067,-62,FALSE,b_1084068,-62,FALSE,b_21685981,-89,"false
"
u_19625,s_484707,2017/8/26 15:30,120.744987,30.815288,b_40745577,-60,FALSE,b_50599093,-58,FALSE,b_50599009,-72,FALSE,b_40580189,-75,FALSE,b_40580179,-64,FALSE,b_32147921,-60,FALSE,b_14391837,-26,FALSE,b_8123843,-72,FALSE,b_50598706,-55,FALSE,b_18171021,-73,"false
"
u_20559,s_43998,2017/8/28 13:40,115.447209,38.7557,b_30080512,-74,FALSE,b_10651433,-68,FALSE,b_43916498,-74,FALSE,b_29184211,-63,FALSE,b_39847536,-79,FALSE,b_1102071,-53,FALSE,b_1102070,-53,FALSE,b_4177683,-68,FALSE,b_30867015,-42,FALSE,b_29534889,-77,"false
"
u_20559,s_43998,2017/8/28 13:50,115.447207,38.755702,b_45464952,-79,FALSE,b_30080512,-80,FALSE,b_30867015,-31,FALSE,b_43916498,-64,FALSE,b_29184211,-42,FALSE,b_29534889,-69,FALSE,b_1102071,-43,FALSE,b_45364233,-80,FALSE,b_26695107,-60,FALSE,b_1102070,-43,"false
"
u_20899,s_786971,2017/8/3 19:50,115.093248,38.932105,b_4997635,-58,FALSE,b_4997722,-52,FALSE,b_48143444,-51,FALSE,b_4997636,-81,FALSE,b_11243280,-65,FALSE,b_18834149,-82,FALSE,b_48345381,-51,FALSE,b_4997622,-79,FALSE,b_11243256,-73,"false
",,,
u_21115,s_382212,2017/8/12 16:00,121.365936,32.316322,b_47796213,-66,FALSE,b_1085661,-80,FALSE,b_28705858,-74,FALSE,b_31912421,-69,FALSE,b_8159402,-72,FALSE,b_7761386,-79,FALSE,b_1085659,-71,FALSE,b_30026625,-57,FALSE,b_7259729,-71,FALSE,b_48987470,-42,"false
"
u_21217,s_12797,2017/8/20 15:50,116.443532,29.228935,b_25295383,-60,FALSE,b_25295412,-75,FALSE,b_25295418,-65,FALSE,b_2392836,-73,FALSE,b_25295419,-65,FALSE,b_21786762,-44,FALSE,b_25295384,-59,FALSE,b_25295393,-86,FALSE,b_16306466,-75,FALSE,b_25295413,-74,"false
"
u_21217,s_3210888,2017/8/20 17:00,116.444471,29.228716,b_14843418,-59,FALSE,b_14843419,-64,FALSE,b_6976528,-61,FALSE,b_41700132,-59,FALSE,b_29801098,-59,FALSE,b_10210959,-69,FALSE,b_30798144,-76,FALSE,b_6977863,-71,FALSE,b_6977358,-61,FALSE,b_25295324,-75,"false
"
u_21217,s_3210888,2017/8/26 12:20,116.44447,29.228723,b_29801097,-58,FALSE,b_32355491,-63,FALSE,b_6976528,-66,FALSE,b_14843419,-69,FALSE,b_29801098,-58,FALSE,b_25295321,-78,FALSE,b_25295324,-70,FALSE,b_25295332,-71,FALSE,b_25295312,-75,FALSE,b_6977358,-66,"false
"
u_21341,s_10413,2017/8/3 17:20,117.364162,40.638323,b_1137072,-66,FALSE,b_751753,-73,FALSE,b_1135219,-54,FALSE,b_1135116,-70,FALSE,b_1135129,-64,FALSE,b_1137029,-63,FALSE,b_1135263,-50,FALSE,b_1136943,-69,FALSE,b_31669907,-57,FALSE,b_14856258,-55,"false
"
u_21654,s_4086,2017/8/5 16:20,114.000513,34.889795,b_4619913,-89,FALSE,b_25467039,-30,FALSE,b_779406,-50,FALSE,b_11940820,-73,FALSE,b_4619914,-89,FALSE,b_4619910,-90,FALSE,b_37420961,-54,FALSE,b_4619911,-91,FALSE,b_4619912,-89,FALSE,b_44147698,-81,"false
"
u_21709,s_143910,2017/8/29 8:00,122.594024,31.582286,b_7391477,-91,FALSE,b_7145274,-82,FALSE,b_53744957,-52,FALSE,b_53744527,-57,FALSE,b_7385064,-86,FALSE,b_7145256,-90,FALSE,b_2735421,-43,FALSE,b_7154559,-90,FALSE,b_7390687,-90,FALSE,b_7155907,-91,"false
"
u_21709,s_143910,2017/8/30 8:10,122.593802,31.582234,b_53744527,-56,FALSE,b_7155907,-85,FALSE,b_7140933,-85,FALSE,b_7145285,-69,FALSE,b_28426536,-76,FALSE,b_7154559,-88,FALSE,b_7390687,-90,FALSE,b_7382867,-87,FALSE,b_7141200,-86,FALSE,b_53744957,-51,"false
"
u_21709,s_143910,2017/8/28 8:10,122.593861,31.582299,b_17726252,-68,FALSE,b_53744957,-45,FALSE,b_56088636,-74,FALSE,b_7382867,-80,FALSE,b_53744527,-58,FALSE,b_17726265,-80,FALSE,b_17598854,-79,FALSE,b_17598806,-70,FALSE,b_7140933,-79,FALSE,b_44697367,-64,"false
"
u_21759,s_635057,2017/8/4 23:30,106.965409,29.793309,b_29143331,-81,FALSE,b_29898277,-76,FALSE,b_53669913,-81,FALSE,b_17596876,-58,FALSE,b_17596858,-74,FALSE,b_17596875,-66,FALSE,b_17345806,-57,FALSE,b_17596880,-72,FALSE,b_17597048,-54,FALSE,b_29143330,-85,"false
"
u_21933,s_1334527,2017/8/20 17:10,112.325943,32.686504,b_45353385,-36,FALSE,b_29107620,-66,FALSE,b_8617246,-65,FALSE,b_29163083,-66,FALSE,b_44172990,-59,FALSE,b_8958871,-64,FALSE,b_29107618,-67,FALSE,b_43982036,-71,FALSE,b_45353386,-43,FALSE,b_29107619,-66,"false
"
u_21933,s_1334527,2017/8/12 17:00,112.325953,32.686507,b_52892432,-76,FALSE,b_56676393,-78,FALSE,b_45353386,-52,FALSE,b_31920561,-76,FALSE,b_38334930,-76,FALSE,b_56822026,-75,FALSE,b_44172990,-66,FALSE,b_45353385,-41,FALSE,b_52726326,-67,FALSE,b_43982036,-77,"false
"
u_22061,s_9147,2017/8/12 8:10,122.34678,31.833581,b_18988859,-62,TRUE,b_33161184,-74,FALSE,b_7446820,-84,FALSE,b_23597925,-86,FALSE,b_21328234,-69,FALSE,b_34347403,-36,FALSE,b_7446880,-59,FALSE,b_34360667,-60,FALSE,b_13587690,-56,FALSE,b_43219188,-85,"false
"
u_22061,s_9147,2017/8/13 9:00,122.346547,31.834222,b_22076003,-79,FALSE,b_7446880,-52,FALSE,b_13934058,-83,FALSE,b_33161184,-80,FALSE,b_21328234,-74,FALSE,b_21741453,-79,FALSE,b_30228500,-82,FALSE,b_13587690,-52,FALSE,b_34360666,-65,FALSE,b_18988859,-65,"true
"
u_22655,s_143304,2017/8/24 14:50,122.25552,31.350972,b_12109148,-71,FALSE,b_6164070,-75,FALSE,b_4867158,-67,FALSE,b_27083543,-86,FALSE,b_4867159,-76,TRUE,b_15402134,-85,FALSE,b_7703470,-76,FALSE,b_6164071,-78,FALSE,b_1650980,-78,FALSE,b_51330684,-79,"false
"
u_22655,s_143304,2017/8/24 14:40,122.25552,31.350972,b_6164070,-67,FALSE,b_5812972,-67,FALSE,b_15402134,-62,FALSE,b_1650980,-59,FALSE,b_42464621,-59,FALSE,b_6484836,-59,FALSE,b_4222664,-76,FALSE,b_34270591,-88,FALSE,b_6164071,-71,FALSE,b_15402135,-83,"false
"
u_22655,s_143304,2017/8/24 14:50,122.255508,31.350977,b_12109148,-71,FALSE,b_6164070,-75,FALSE,b_27083543,-86,FALSE,b_4867159,-76,TRUE,b_51330684,-79,FALSE,b_6164071,-78,FALSE,b_4867158,-67,FALSE,b_7703470,-76,FALSE,b_15402134,-85,FALSE,b_1650980,-78,"false
"
u_22655,s_143304,2017/8/24 14:40,122.255508,31.350977,b_15402134,-62,FALSE,b_6164071,-71,FALSE,b_4222664,-76,FALSE,b_42464621,-59,FALSE,b_15402135,-83,FALSE,b_6164070,-67,FALSE,b_1650980,-59,FALSE,b_5812972,-67,FALSE,b_34270591,-88,FALSE,b_6484836,-59,"false
"
u_22711,s_477088,2017/8/19 11:00,121.006437,32.322784,b_44060042,-60,FALSE,b_18467025,-63,FALSE,b_25196133,-58,FALSE,b_33316409,-40,FALSE,b_51162243,-69,FALSE,b_18413418,-67,FALSE,b_55369720,-67,FALSE,b_55369721,-81,FALSE,b_47774901,-50,FALSE,b_56723765,-40,"false
"
u_22711,s_3425100,2017/8/19 12:50,121.006809,32.323001,b_22863482,-86,FALSE,b_22863543,-71,FALSE,b_25327517,-60,FALSE,b_11494966,-63,FALSE,b_41160844,-68,FALSE,b_41236811,-60,FALSE,b_22863522,-85,FALSE,b_11494965,-53,FALSE,b_22878591,-70,FALSE,b_22863470,-75,"false
"
u_22711,s_481614,2017/8/19 11:00,121.00644,32.322746,b_25196133,-62,FALSE,b_18413418,-77,FALSE,b_51162243,-62,FALSE,b_44060042,-58,FALSE,b_18467025,-57,FALSE,b_8422600,-60,FALSE,b_47774901,-47,FALSE,b_55369720,-72,FALSE,b_33316409,-38,FALSE,b_56723765,-37,"false
"
u_22715,s_181214,2017/8/27 15:20,122.255812,31.351258,b_26379227,-69,FALSE,b_21686113,-62,FALSE,b_26407387,-50,FALSE,b_21686115,-61,FALSE,b_21686114,-61,FALSE,b_26407388,-50,FALSE,b_26379226,-69,FALSE,b_26407386,-50,FALSE,b_21686112,-62,FALSE,b_21686111,-62,"false
"
u_22968,s_3941918,2017/8/31 13:50,122.256132,31.351815,b_15208338,-66,FALSE,b_21685874,-67,FALSE,b_21685879,-63,FALSE,b_48799476,-68,FALSE,b_15390382,-43,FALSE,b_13790761,-36,FALSE,b_49913148,-51,FALSE,b_21685820,-53,FALSE,b_30940150,-73,FALSE,b_49703509,-51,"false
"
u_23100,s_410892,2017/8/1 15:10,113.819704,34.948541,b_3927949,-72,FALSE,b_1639608,-37,FALSE,b_12852723,-78,FALSE,b_6937466,-54,TRUE,b_37960215,-75,FALSE,b_39394119,-46,FALSE,b_17060544,-83,FALSE,b_514776,-81,FALSE,b_19074551,-63,FALSE,b_54752486,-82,"false
"
u_23100,s_410892,2017/8/1 14:50,113.819782,34.948545,b_6937466,-47,TRUE,b_6937467,-54,FALSE,b_37960215,-61,FALSE,b_17057233,-58,FALSE,b_6937219,-69,FALSE,b_1639608,-61,FALSE,b_17060543,-72,FALSE,b_12852723,-73,FALSE,b_16931781,-73,FALSE,b_18227765,-79,"false
"
u_23100,s_410892,2017/8/1 14:50,113.819792,34.948552,b_6937466,-67,TRUE,b_17060544,-70,FALSE,b_18227765,-78,FALSE,b_17057233,-75,FALSE,b_17588184,-82,FALSE,b_3927949,-85,FALSE,b_1639608,-60,FALSE,b_17722561,-66,FALSE,b_39394119,-56,FALSE,b_18718233,-66,"false
"
u_23356,s_80412,2017/8/20 21:00,115.093052,38.9319,b_1038851,-83,FALSE,b_1038849,-74,FALSE,b_30069343,-46,FALSE,b_56533526,-54,FALSE,b_1008898,-76,FALSE,b_21794461,-73,FALSE,b_13869563,-74,FALSE,b_30067071,-53,FALSE,b_32712529,-84,FALSE,b_1038850,-81,"false
"
u_23765,s_3633039,2017/8/19 12:30,114.831752,31.234245,b_54779843,-63,FALSE,b_8702160,-61,FALSE,b_26683478,-61,FALSE,b_30741480,-51,FALSE,b_20608792,-36,FALSE,b_33094264,-60,FALSE,b_30721964,-55,FALSE,b_8702159,-62,FALSE,b_8702162,-61,FALSE,b_8702161,-62,"false
"
u_23765,s_389561,2017/8/16 11:30,114.829948,31.231849,b_8704304,-71,FALSE,b_8707879,-82,FALSE,b_8707877,-83,FALSE,b_40482980,-68,FALSE,b_23371360,-80,FALSE,b_8704308,-76,FALSE,b_843836,-40,FALSE,b_8704306,-76,FALSE,b_8704302,-72,FALSE,b_8707348,-87,"false
"
u_23799,s_370558,2017/8/12 16:50,117.450832,39.589083,b_26162930,-86,FALSE,b_29025744,-90,FALSE,b_28154001,-45,FALSE,b_7595227,-74,FALSE,b_28072715,-60,FALSE,b_7595790,-81,FALSE,b_15074308,-85,FALSE,b_51695966,-87,FALSE,b_50084483,-88,FALSE,b_7983220,-76,"false
"
u_24285,s_506643,2017/8/1 12:50,120.61181,34.055526,b_8641187,-46,FALSE,b_49840007,-79,FALSE,b_22154525,-73,FALSE,b_22154524,-74,FALSE,b_54803929,-84,FALSE,b_16283576,-72,FALSE,b_53092343,-63,FALSE,b_39149468,-86,FALSE,b_28926677,-86,FALSE,b_38105889,-88,"false
"
u_24649,s_442328,2017/8/4 17:40,106.961925,29.798115,b_23096179,-80,FALSE,b_22870713,-78,FALSE,b_51052242,-76,FALSE,b_26256520,-68,FALSE,b_56322417,-78,FALSE,b_22870707,-50,FALSE,b_13622861,-77,FALSE,b_14070395,-70,FALSE,b_56320464,-73,TRUE,b_15413087,-84,"false
"
u_24649,s_3030986,2017/8/4 17:40,106.96199,29.798014,b_56320464,-64,FALSE,b_22870713,-51,FALSE,b_26256520,-73,FALSE,b_13622861,-56,FALSE,b_56322417,-54,TRUE,b_56322347,-76,FALSE,b_12412276,-79,FALSE,b_22870709,-80,FALSE,b_56323049,-76,FALSE,b_14070394,-76,"false
"
u_24984,s_240315,2017/8/3 10:50,120.494431,36.455037,b_4382316,-87,FALSE,b_767602,-93,FALSE,b_14661062,-81,FALSE,b_56327744,-71,FALSE,b_14172857,-88,FALSE,b_16768577,-87,FALSE,b_52565604,-80,FALSE,b_44513168,-70,FALSE,b_56328115,-84,FALSE,b_56324511,-75,"false
"
u_25439,s_298312,2017/8/11 18:20,122.346678,31.834848,b_7446873,-68,FALSE,b_4121858,-68,FALSE,b_20753010,-66,FALSE,b_16910464,-71,FALSE,b_10413038,-85,FALSE,b_35548234,-82,FALSE,b_13587679,-69,FALSE,b_18522118,-62,FALSE,b_14620849,-68,FALSE,b_39876637,-47,"false
"
u_25857,s_62373,2017/8/6 13:00,116.941195,40.496478,b_27277855,-62,FALSE,b_4619187,-85,FALSE,b_47390798,-75,FALSE,b_12011312,-61,FALSE,b_12011308,-62,FALSE,b_30091664,-82,FALSE,b_12011311,-63,FALSE,b_47386294,-74,FALSE,b_4619185,-86,FALSE,b_12011309,-56,"false
"
u_26161,s_2095591,2017/8/26 12:20,107.517012,29.738039,b_7028710,-58,FALSE,b_30592019,-74,FALSE,b_6203267,-48,FALSE,b_36897923,-49,FALSE,b_45128089,-60,FALSE,b_7028569,-48,FALSE,b_22071104,-82,FALSE,b_15413397,-80,FALSE,b_43850990,-58,FALSE,b_33558859,-65,"false
"
u_26259,s_391909,2017/8/2 13:20,109.093963,34.396191,b_7139908,-80,FALSE,b_1136852,-64,FALSE,b_1136970,-58,FALSE,b_40475415,-70,FALSE,b_1135292,-63,FALSE,b_1137098,-41,FALSE,b_1135037,-57,FALSE,b_1135193,-53,FALSE,b_1135158,-53,FALSE,b_1137004,-72,"false
"
u_26753,s_160952,2017/8/10 15:30,121.530724,38.215669,b_39377457,-81,FALSE,b_39377456,-81,FALSE,b_47425459,-89,FALSE,b_39377454,-81,FALSE,b_39377455,-80,FALSE,b_39377453,-81,"false
",,,,,,,,,,,,
u_26753,s_3797434,2017/8/8 19:00,121.530961,38.215136,b_36072539,-70,FALSE,b_43810692,-54,"false
",,,,,,,,,,,,,,,,,,,,,,,,
u_26915,s_12565,2017/8/28 11:50,114.474862,31.081651,b_53708766,-69,FALSE,b_7019831,-75,FALSE,b_1103391,-72,FALSE,b_17036876,-62,FALSE,b_36867020,-62,FALSE,b_4876564,-75,FALSE,b_17037369,-55,FALSE,b_33817979,-52,FALSE,b_1103392,-72,FALSE,b_6169603,-74,"false
"
u_26915,s_452164,2017/8/28 12:30,114.47433,31.08029,b_1101083,-57,FALSE,b_1101084,-55,FALSE,b_17037276,-47,FALSE,b_55062414,-64,FALSE,b_42480432,-75,FALSE,b_17036863,-79,FALSE,b_17037277,-51,FALSE,b_55062790,-71,FALSE,b_41006120,-56,FALSE,b_17036626,-73,"false
"
u_27149,s_757418,2017/8/27 18:20,121.964003,31.654595,b_1025196,-71,FALSE,b_54897624,-51,FALSE,b_844400,-42,FALSE,b_17381338,-55,TRUE,b_1025197,-70,FALSE,b_844399,-33,FALSE,b_1005773,-73,FALSE,b_42229561,-59,FALSE,b_1005774,-73,FALSE,b_28154590,-65,"false
"
u_27904,s_12499,2017/8/5 13:20,118.048669,31.89196,b_8685382,-56,FALSE,b_8685636,-70,FALSE,b_8685383,-59,FALSE,b_25641505,-41,TRUE,b_8685380,-78,FALSE,b_21669168,-73,FALSE,b_31668378,-83,FALSE,b_25641447,-66,FALSE,b_25641453,-76,FALSE,b_21669169,-81,"false
"
u_27917,s_240201,2017/8/4 12:50,115.088728,30.690995,b_24174661,-64,FALSE,b_25559722,-44,FALSE,b_37017500,-68,FALSE,b_22071918,-65,FALSE,b_37017563,-54,FALSE,b_25559721,-38,FALSE,b_56287497,-70,FALSE,b_19064887,-74,FALSE,b_14806835,-63,FALSE,b_8977762,-66,"false
"
u_28573,s_1425466,2017/8/10 17:30,122.346092,31.834361,b_13587603,-63,FALSE,b_15004727,-84,FALSE,b_14221378,-52,FALSE,b_15004726,-65,FALSE,b_20374408,-45,FALSE,b_53969738,-78,FALSE,b_37846435,-68,FALSE,b_10413038,-81,FALSE,b_53969737,-50,FALSE,b_50968130,-41,"false
"
u_28998,s_2080735,2017/8/10 21:10,113.789908,23.83232,b_35147863,-70,FALSE,b_7733105,-73,FALSE,b_56443986,-34,FALSE,b_8684855,-66,FALSE,b_8684854,-66,FALSE,b_8685266,-63,FALSE,b_56450682,-44,TRUE,b_8685246,-65,FALSE,b_35147862,-65,FALSE,b_8685265,-63,"false
"
u_29096,s_609470,2017/8/28 18:50,121.134354,31.197427,b_30424471,-51,TRUE,b_26250578,-74,FALSE,b_26250519,-78,FALSE,b_26250579,-73,FALSE,b_26250700,-75,FALSE,b_26250592,-85,FALSE,b_26250701,-74,FALSE,b_26250518,-76,"false
",,,,,,
u_29096,s_8178,2017/8/1 12:40,121.133614,31.197686,b_14288308,-61,FALSE,b_14932675,-71,FALSE,b_31707312,-72,FALSE,b_20380318,-62,FALSE,b_26250751,-70,FALSE,b_26250562,-55,FALSE,b_42959359,-56,FALSE,b_26250449,-68,FALSE,b_26250534,-49,FALSE,b_8266863,-73,"false
"
u_29096,s_3858056,2017/8/14 11:40,121.134448,31.197903,b_22161604,-84,FALSE,b_44536729,-75,FALSE,b_29311881,-80,FALSE,b_20149750,-43,FALSE,b_32890748,-80,FALSE,b_14976360,-68,FALSE,b_20031430,-67,FALSE,b_30227687,-78,FALSE,b_43554563,-73,FALSE,b_43711808,-68,"false
"
u_29096,s_428339,2017/8/3 12:30,121.134552,31.197291,b_26250696,-74,FALSE,b_26250518,-79,FALSE,b_26250669,-71,FALSE,b_14952546,-75,FALSE,b_26250654,-44,FALSE,b_26250697,-76,FALSE,b_26250698,-74,FALSE,b_26250519,-78,FALSE,b_26250668,-75,FALSE,b_26250656,-34,"true
"
u_29096,s_428339,2017/8/31 15:10,121.133967,31.197005,b_26250765,-76,FALSE,b_12763464,-65,FALSE,b_26250697,-66,FALSE,b_18647260,-72,FALSE,b_31974442,-75,FALSE,b_14952547,-76,FALSE,b_26250699,-79,FALSE,b_43987632,-62,FALSE,b_14952546,-68,FALSE,b_26250502,-84,"false
"
u_29155,s_188807,2017/8/6 13:40,121.494115,32.081604,b_47399408,-61,FALSE,b_17034294,-68,FALSE,b_47488719,-52,FALSE,b_42686348,-64,FALSE,b_47488792,-51,FALSE,b_47399413,-58,FALSE,b_17034293,-59,FALSE,b_13515915,-57,FALSE,b_34354561,-58,FALSE,b_34354559,-58,"false
"
u_29167,s_532615,2017/8/7 13:00,121.365058,32.315178,b_19781026,-72,FALSE,b_49845386,-44,FALSE,b_19781116,-75,FALSE,b_44018413,-87,FALSE,b_19781027,-70,FALSE,b_37435666,-81,FALSE,b_19781118,-75,FALSE,b_19781025,-73,FALSE,b_22529422,-67,FALSE,b_22564186,-72,"false
"
u_29259,s_77352,2017/8/5 14:10,116.761821,40.7377,b_48715543,-53,FALSE,b_40579819,-66,FALSE,b_930156,-78,FALSE,b_40580438,-50,FALSE,b_40579817,-66,FALSE,b_9768678,-81,FALSE,b_850112,-77,FALSE,b_40580439,-61,FALSE,b_40579818,-73,FALSE,b_40580440,-51,"false
"
u_29259,s_60640,2017/8/5 20:50,116.760639,40.737388,b_42964589,-82,FALSE,b_40580574,-46,FALSE,b_50598283,-68,FALSE,b_23815424,-72,FALSE,b_23815426,-73,FALSE,b_23815425,-80,FALSE,b_48696724,-50,FALSE,b_18170950,-55,FALSE,b_40580576,-47,FALSE,b_40580575,-58,"false
"
u_29343,s_288430,2017/8/14 13:30,122.310139,32.087676,b_55113661,-76,FALSE,b_52642831,-73,FALSE,b_38288190,-84,FALSE,b_55240844,-83,FALSE,b_44080833,-85,FALSE,b_38288191,-79,FALSE,b_30801728,-83,FALSE,b_28120768,-68,FALSE,b_41870823,-90,FALSE,b_55240845,-87,"false
"
u_29606,s_1493537,2017/8/13 18:20,121.449594,31.630229,b_28103709,-71,FALSE,b_28103708,-83,FALSE,b_44554702,-90,FALSE,b_48303880,-70,FALSE,b_35616242,-61,FALSE,b_30859400,-76,FALSE,b_47249963,-74,FALSE,b_28103714,-80,FALSE,b_41229378,-34,FALSE,b_30859314,-74,"false
"
u_30075,s_2588,2017/8/28 23:10,117.81226,39.61868,b_29867168,-65,FALSE,b_53027944,-46,FALSE,b_1784985,-91,"false
",,,,,,,,,,,,,,,,,,,,,
u_30602,s_471502,2017/8/16 13:50,117.913763,39.589587,b_42463841,-83,FALSE,b_30871534,-40,FALSE,b_30871584,-65,FALSE,b_54947673,-62,FALSE,b_22862346,-66,FALSE,b_30921736,-45,FALSE,b_32350929,-72,FALSE,b_20422574,-70,FALSE,b_25115501,-79,FALSE,b_56439137,-72,"false
"
u_30742,s_929819,2017/8/25 19:30,122.307576,32.087739,b_31131459,-84,FALSE,b_16935563,-63,FALSE,b_10687160,-46,TRUE,b_11162129,-76,FALSE,b_24303621,-72,FALSE,b_56327112,-85,FALSE,b_10687159,-49,FALSE,b_56325534,-86,FALSE,b_20830994,-73,FALSE,b_56326745,-79,"false
"
u_30917,s_486311,2017/8/22 21:30,122.256018,31.351705,b_31066618,-66,FALSE,b_31066619,-81,FALSE,b_850786,-76,FALSE,b_14509864,-63,FALSE,b_850788,-76,FALSE,b_46044229,-74,FALSE,b_14509863,-65,FALSE,b_38017267,-75,FALSE,b_48799476,-67,FALSE,b_32155735,-38,"false
"
